date,horizon_days,sentiment_bucket,fng_value,forward_log_return
2025-02-06,20,MODERATE,49.0,-0.10756340708745427
2025-02-07,20,MODERATE,44.0,-0.20633818657272318
2025-02-10,20,MODERATE,43.0,-0.16203258897342643
2025-02-11,20,MODERATE,47.0,-0.1342077047882282
2025-02-12,20,MODERATE,46.0,-0.18852978846848734
2025-02-13,20,MODERATE,50.0,-0.1403768904030427
2025-02-14,20,MODERATE,48.0,-0.14822692613710986
2025-02-18,20,MODERATE,47.0,-0.14409698803925153
2025-02-19,20,MODERATE,44.0,-0.10671614377611549
2025-02-20,20,MODERATE,49.0,-0.1555639707524583
2025-02-21,20,MODERATE,55.0,-0.13432366268450302
2025-02-24,20,MODERATE,49.0,-0.043817893139481257
2025-02-25,20,MODERATE,25.0,-0.014352258153074171
2025-02-26,20,MODERATE,21.0,0.029828671031027376
2025-02-27,20,EXTREME_FEAR,10.0,0.02877619887331262
2025-02-28,20,EXTREME_FEAR,16.0,-0.00023540363311935764
2025-03-03,20,MODERATE,33.0,-0.04171961591916862
2025-03-04,20,EXTREME_FEAR,15.0,-0.023819296021972747
2025-03-05,20,EXTREME_FEAR,20.0,-0.09408917339799405
2025-03-06,20,MODERATE,25.0,-0.07930558539062726
2025-03-07,20,MODERATE,34.0,-0.033990341314810824
2025-03-10,20,EXTREME_FEAR,20.0,0.008916175110749602
2025-03-11,20,MODERATE,24.0,-0.08287383521612446
2025-03-12,20,MODERATE,34.0,-0.013811785589558756
2025-03-13,20,MODERATE,45.0,-0.017929872406051928
2025-03-14,20,MODERATE,27.0,-0.006742600086702133
2025-03-17,20,MODERATE,32.0,0.005535637957276407
2025-03-18,20,MODERATE,34.0,0.011425168013695863
2025-03-19,20,MODERATE,32.0,-0.03301125819514006
2025-03-20,20,MODERATE,49.0,0.00861879220332451
2025-03-21,20,MODERATE,31.0,0.040523387120187326
2025-03-24,20,MODERATE,45.0,0.06571336987529763
2025-03-25,20,MODERATE,46.0,0.06877333592615376
2025-03-26,20,MODERATE,47.0,0.07792850670126272
2025-03-27,20,MODERATE,40.0,0.08298875016793339
2025-03-28,20,MODERATE,44.0,0.11864104819925325
2025-03-31,20,MODERATE,34.0,0.13292885757003292
2025-04-01,20,MODERATE,34.0,0.1008582700529419
2025-04-02,20,MODERATE,44.0,0.156838507272115
2025-04-03,20,MODERATE,25.0,0.15370470421639792
2025-04-04,20,MODERATE,28.0,0.12226571286851051
2025-04-07,20,MODERATE,23.0,0.20025021813135302
2025-04-08,20,MODERATE,24.0,0.24073883821732656
2025-04-09,20,EXTREME_FEAR,18.0,0.22337623230869097
2025-04-10,20,MODERATE,39.0,0.2571035148898111
2025-04-11,20,MODERATE,25.0,0.20920505569905856
2025-04-14,20,MODERATE,31.0,0.2087693072794421
2025-04-15,20,MODERATE,38.0,0.2130839072658106
2025-04-16,20,MODERATE,29.0,0.2107126027587083
2025-04-17,20,MODERATE,30.0,0.19804408685990316
2025-04-21,20,MODERATE,39.0,0.18786204787586813
2025-04-22,20,MODERATE,47.0,0.13353470559044878
2025-04-23,20,MODERATE,72.0,0.1574608284050587
2025-04-24,20,MODERATE,63.0,0.17288077860918305
2025-04-25,20,MODERATE,60.0,0.12458446430028136
2025-04-28,20,MODERATE,54.0,0.1376455300733772
2025-04-29,20,MODERATE,60.0,0.1339793820050299
2025-04-30,20,MODERATE,56.0,0.11455592098129808
2025-05-01,20,MODERATE,53.0,0.07491356719749831
2025-05-02,20,MODERATE,67.0,0.0885374010907456
2025-05-05,20,MODERATE,52.0,0.10684932857619689
2025-05-06,20,MODERATE,59.0,0.07873197885869443
2025-05-07,20,MODERATE,67.0,0.04576270318743303
2025-05-08,20,MODERATE,65.0,0.01106665271814622
2025-05-09,20,MODERATE,73.0,0.0687044948746598
2025-05-12,20,MODERATE,70.0,0.06990478184321347
2025-05-13,20,MODERATE,70.0,0.042446361425963364
2025-05-14,20,MODERATE,73.0,0.022817222220038236
2025-05-15,20,MODERATE,70.0,0.02236442067730593
2025-05-16,20,MODERATE,71.0,0.03145944847303106
2025-05-19,20,MODERATE,74.0,-0.009562657185320234
2025-05-20,20,MODERATE,71.0,-0.018025886391535018
2025-05-21,20,MODERATE,70.0,-0.0598191923986211
2025-05-22,20,MODERATE,72.0,-0.05612960617042173
2025-05-23,20,MODERATE,78.0,-0.011645414432839729
2025-05-27,20,MODERATE,74.0,-0.015099323448374058
2025-05-28,20,MODERATE,71.0,-0.007844322154868522
2025-05-29,20,MODERATE,74.0,0.013601211881986597
2025-05-30,20,MODERATE,60.0,0.02971570504269705
2025-06-02,20,MODERATE,64.0,-0.0017322072806051914
2025-06-03,20,MODERATE,64.0,0.031985767976681956
2025-06-04,20,MODERATE,62.0,0.045870463953955554
2025-06-05,20,MODERATE,57.0,0.06409695810170746
2025-06-06,20,MODERATE,45.0,0.04275439278493742
2025-06-09,20,MODERATE,62.0,0.009317367899590145
2025-06-10,20,MODERATE,71.0,0.050663737044941204
2025-06-11,20,MODERATE,72.0,0.07811419601196645
2025-06-12,20,MODERATE,71.0,0.12346890918970521
2025-06-13,20,MODERATE,61.0,0.1044976761375227
2025-06-16,20,MODERATE,61.0,0.10599609341139837
2025-06-17,20,MODERATE,68.0,0.13140196131719772
2025-06-18,20,MODERATE,52.0,0.11786339619535013
2025-06-20,20,MODERATE,54.0,0.1281933198456997
2025-06-23,20,MODERATE,47.0,0.12800565559912291
2025-06-24,20,MODERATE,65.0,0.11319271865251279
2025-06-25,20,MODERATE,66.0,0.09759902665607001
2025-06-26,20,MODERATE,74.0,0.0951391820860148
2025-06-27,20,MODERATE,65.0,0.0963894516069419
2025-06-30,20,MODERATE,66.0,0.09593179063029522
2025-07-01,20,MODERATE,64.0,0.10866435365239857
2025-07-02,20,MODERATE,63.0,0.06144715048367244
2025-07-03,20,MODERATE,73.0,0.032941412232050826
2025-07-07,20,MODERATE,73.0,0.06065321763247011
2025-07-08,20,MODERATE,65.0,0.046546856517960755
2025-07-09,20,MODERATE,66.0,0.03270776057355862
2025-07-10,20,MODERATE,71.0,0.012932069826264048
2025-07-11,20,MODERATE,71.0,-0.007073004727768506
2025-07-14,20,MODERATE,74.0,-0.009374303116224336
2025-07-15,20,MODERATE,73.0,0.02013699315452966
2025-07-16,20,MODERATE,70.0,0.03805404451388128
2025-07-17,20,MODERATE,74.0,-0.007828930271772894
2025-07-18,20,MODERATE,73.0,-0.00513910175169352
2025-07-21,20,MODERATE,71.0,-0.0101607032392379
2025-07-22,20,MODERATE,72.0,-0.06156080936844388
2025-07-23,20,MODERATE,74.0,-0.03845665021355149
2025-07-24,20,MODERATE,71.0,-0.05156517535216798
2025-07-25,20,MODERATE,70.0,-0.006496948157047822
2025-07-28,20,MODERATE,75.0,-0.06843419438445286
2025-07-29,20,MODERATE,73.0,-0.053289328341376674
2025-07-30,20,MODERATE,74.0,-0.05772421983901843
2025-07-31,20,MODERATE,72.0,-0.02815215353833178
2025-08-01,20,MODERATE,65.0,-0.04428838679061631
2025-08-04,20,MODERATE,64.0,-0.03422134999971638
2025-08-05,20,MODERATE,60.0,-0.021413946056490385
2025-08-06,20,MODERATE,54.0,-0.038138557084738345
2025-08-07,20,MODERATE,62.0,-0.060030974207120114
2025-08-08,20,MODERATE,74.0,-0.040373499686150005
2025-08-11,20,MODERATE,70.0,-0.06256566432280097
2025-08-12,20,MODERATE,68.0,-0.05312480384394247
2025-08-13,20,MODERATE,73.0,-0.06564190532967151
2025-08-14,20,MODERATE,75.0,-0.019261781768653563
2025-08-15,20,MODERATE,60.0,-0.016779722786440576
2025-08-18,20,MODERATE,60.0,0.005069821301645572
2025-08-19,20,MODERATE,56.0,0.03172820071941285
2025-08-20,20,MODERATE,44.0,0.024740355887665544
2025-08-21,20,MODERATE,50.0,0.02867110037199261
2025-08-22,20,MODERATE,50.0,-0.03593742290637758
2025-08-25,20,MODERATE,47.0,0.017018131157255922
2025-08-26,20,MODERATE,48.0,0.013556533514850866
2025-08-27,20,MODERATE,51.0,-0.019728792659495564
2025-08-28,20,MODERATE,48.0,-0.025485107562254417
2025-08-29,20,MODERATE,50.0,0.05377637867052121
2025-09-02,20,MODERATE,49.0,0.025354658294247656
2025-09-03,20,MODERATE,55.0,0.06014448048563725
2025-09-04,20,MODERATE,51.0,0.08611581704200066
2025-09-05,20,MODERATE,48.0,0.09982238140967681
2025-09-08,20,MODERATE,51.0,0.10719559193059203
2025-09-09,20,MODERATE,48.0,0.08521552485809325
2025-09-10,20,MODERATE,49.0,0.07925851327166011
2025-09-11,20,MODERATE,54.0,0.05226909708003724
2025-09-12,20,MODERATE,57.0,-0.02518240508630276
2025-09-15,20,MODERATE,53.0,-0.0015065876938278322
2025-09-16,20,MODERATE,52.0,-0.03239536588010328
2025-09-17,20,MODERATE,53.0,-0.050046103383549756
2025-09-18,20,MODERATE,52.0,-0.0794935949418516
2025-09-19,20,MODERATE,53.0,-0.08306185138502054
2025-09-22,20,MODERATE,45.0,-0.0193397529791155
2025-09-23,20,MODERATE,43.0,-0.032091166537367766
2025-09-24,20,MODERATE,44.0,-0.051048254505309476
2025-09-25,20,MODERATE,44.0,0.009314069563084004
2025-09-26,20,MODERATE,28.0,0.011969458417787404
2025-09-29,20,MODERATE,50.0,-0.002459786318285584
2025-09-30,20,MODERATE,50.0,-0.009690494520857573
2025-10-01,20,MODERATE,49.0,-0.07518595275441875
2025-10-02,20,MODERATE,64.0,-0.10819646656763338
2025-10-03,20,MODERATE,63.0,-0.10976601258777441
2025-10-06,20,MODERATE,71.0,-0.1577409099281235
2025-10-07,20,MODERATE,70.0,-0.17856378370053294
2025-10-08,20,MODERATE,60.0,-0.17171498168417143
2025-10-09,20,MODERATE,70.0,-0.1835057618089717
2025-10-10,20,MODERATE,64.0,-0.09094501399324706
2025-10-13,20,MODERATE,38.0,-0.08387959644808607
2025-10-14,20,MODERATE,38.0,-0.09373297947933379
2025-10-15,20,MODERATE,34.0,-0.08590954783111249
2025-10-16,20,MODERATE,28.0,-0.08171180602451811
2025-10-17,20,MODERATE,22.0,-0.12032483735576083
2025-10-20,20,MODERATE,29.0,-0.1830115535875927
2025-10-21,20,MODERATE,34.0,-0.15448754985079116
2025-10-22,20,MODERATE,25.0,-0.16327636527978173
2025-10-23,20,MODERATE,27.0,-0.23944595283617076
2025-10-24,20,MODERATE,30.0,-0.26611815759372215
2025-10-27,20,MODERATE,51.0,-0.2568379673796026
2025-10-28,20,MODERATE,50.0,-0.25716962024954526
2025-10-29,20,MODERATE,51.0,-0.19543022687044243
2025-10-30,20,MODERATE,34.0,-0.1749844485817471
2025-10-31,20,MODERATE,29.0,-0.238357819032188
2025-11-03,20,MODERATE,42.0,-0.1538906086666869
2025-11-04,20,MODERATE,21.0,-0.08269148911724722
2025-11-05,20,MODERATE,23.0,-0.12002352330492805
2025-11-06,20,MODERATE,27.0,-0.1251154007887525
2025-11-07,20,MODERATE,24.0,-0.13144020461421535
2025-11-10,20,MODERATE,29.0,-0.13412790873796032
2025-11-11,20,MODERATE,26.0,-0.1126881951077543
2025-11-12,20,MODERATE,24.0,-0.09433407835692886
2025-11-13,20,EXTREME_FEAR,15.0,-0.09933075683249104
2025-11-14,20,EXTREME_FEAR,16.0,-0.08830105267127086
2025-11-17,20,EXTREME_FEAR,14.0,-0.04724610105667404
2025-11-18,20,EXTREME_FEAR,11.0,-0.07603210766083368
2025-11-19,20,EXTREME_FEAR,15.0,-0.0678894584587928
2025-11-20,20,EXTREME_FEAR,11.0,0.016842839641226348
2025-11-21,20,EXTREME_FEAR,14.0,0.039172128343704316
2025-11-24,20,EXTREME_FEAR,19.0,-0.009751218605408507
2025-11-25,20,EXTREME_FEAR,20.0,0.0030873344554085413
2025-11-26,20,EXTREME_FEAR,15.0,-0.03618594303223155
2025-11-28,20,MODERATE,25.0,-0.042477239124101285
2025-12-01,20,MODERATE,24.0,0.024133267938845293
2025-12-02,20,MODERATE,23.0,-0.042960825280758286
2025-12-03,20,MODERATE,28.0,-0.03906378350184525
2025-12-04,20,MODERATE,26.0,0.018717787320206458
2025-12-05,20,MODERATE,28.0,0.047424237584381856
2025-12-08,20,EXTREME_FEAR,20.0,0.007341148190958879
2025-12-09,20,MODERATE,22.0,-0.018121511399994183
2025-12-10,20,MODERATE,26.0,-0.01652160870286501
2025-12-11,20,MODERATE,29.0,-0.014353133606737511
2025-12-12,20,MODERATE,29.0,0.05444857287688798
2025-12-15,20,EXTREME_FEAR,16.0,0.11476553767413833
2025-12-16,20,EXTREME_FEAR,11.0,0.08409976246430384
2025-12-17,20,EXTREME_FEAR,16.0,0.10337171695326841
2025-12-18,20,EXTREME_FEAR,17.0,0.032785838918502286
2025-12-19,20,EXTREME_FEAR,16.0,0.01435201171024314
2025-12-22,20,MODERATE,25.0,0.010929291249157203
2025-12-23,20,MODERATE,24.0,0.02362646753303288
2025-12-24,20,MODERATE,24.0,0.0074503759949307025
2025-12-26,20,EXTREME_FEAR,20.0,0.0204213421338153
2025-12-29,20,MODERATE,24.0,0.023213363392151187
2025-12-30,20,MODERATE,23.0,-0.04473268392072294
2025-12-31,20,MODERATE,21.0,-0.03939243200097353
2026-01-02,20,MODERATE,28.0,-0.13369458905309406
2026-01-05,20,MODERATE,26.0,-0.21614465638419045
2026-01-06,20,MODERATE,44.0,-0.24967866261444938
2026-01-07,20,MODERATE,42.0,-0.37584410339474505
2026-01-08,20,MODERATE,28.0,-0.2547594550685126
2026-01-09,20,MODERATE,27.0,-0.2552754072689787
2026-01-12,20,MODERATE,27.0,-0.2818620900631519
2026-01-13,20,MODERATE,26.0,-0.3526855963070046
2026-01-14,20,MODERATE,48.0,-0.38097176240371877
2026-01-15,20,MODERATE,61.0,-0.32761795477180655
2026-01-16,20,MODERATE,49.0,-0.3473472740429835
2026-01-20,20,MODERATE,32.0,-0.2847852997706639
2026-01-21,20,MODERATE,24.0,-0.2888045015361078
2026-01-22,20,EXTREME_FEAR,20.0,-0.27423158364857825
2026-01-23,20,MODERATE,24.0,-0.3258084366857896
2026-01-26,20,EXTREME_FEAR,20.0,-0.32023493169049466
2026-01-27,20,MODERATE,29.0,-0.2708670454442026
2026-01-28,20,MODERATE,29.0,-0.27926552075714506
2026-01-29,20,MODERATE,26.0,-0.24961791665282052
2026-01-30,20,EXTREME_FEAR,16.0,-0.20149456053527137
2026-02-02,20,EXTREME_FEAR,14.0,-0.14168362867515016
2026-02-03,20,EXTREME_FEAR,17.0,-0.039413048756550495
2026-02-04,20,EXTREME_FEAR,14.0,-0.03028961690547982
2026-02-05,20,EXTREME_FEAR,12.0,0.08311802889511366
2026-02-06,20,EXTREME_FEAR,9.0,-0.030990423493526542
2026-02-09,20,EXTREME_FEAR,14.0,-0.002768478089870907
2026-02-10,20,EXTREME_FEAR,9.0,0.02030190033105095
2026-02-11,20,EXTREME_FEAR,11.0,0.05094721005378422
2026-02-12,20,EXTREME_FEAR,5.0,0.06922243956716279
2026-02-13,20,EXTREME_FEAR,9.0,0.08359006473066799
2026-02-17,20,EXTREME_FEAR,10.0,0.09097498399045545
2026-02-18,20,EXTREME_FEAR,8.0,0.07005444201725264
2026-02-19,20,EXTREME_FEAR,9.0,0.04319015497492029
2026-02-20,20,EXTREME_FEAR,7.0,0.03634559096573664
2026-02-23,20,EXTREME_FEAR,5.0,0.09300650998962068
2026-02-24,20,EXTREME_FEAR,8.0,0.09573302889666957
2026-02-25,20,EXTREME_FEAR,11.0,0.048113790566609804
2026-02-26,20,EXTREME_FEAR,11.0,0.019639482571594424
2026-02-27,20,EXTREME_FEAR,13.0,0.0069063582861457196
2026-03-02,20,EXTREME_FEAR,10.0,-0.030776000083483357
2026-03-03,20,EXTREME_FEAR,14.0,-0.0008838685196495
2026-03-04,20,EXTREME_FEAR,10.0,-0.06582462331729255
2026-03-05,20,MODERATE,22.0,-0.05741158845548022
2026-03-06,20,EXTREME_FEAR,18.0,0.010560030483920624
2026-03-09,20,EXTREME_FEAR,8.0,0.050434551527733795
2026-03-10,20,EXTREME_FEAR,13.0,0.01696510188114919
2026-03-11,20,EXTREME_FEAR,15.0,0.022018435038038575
2026-03-12,20,EXTREME_FEAR,18.0,0.03465241798120822
2026-03-13,20,EXTREME_FEAR,15.0,0.04836012392757949
2026-03-16,20,MODERATE,23.0,-0.009117941252078765
2026-03-17,20,MODERATE,28.0,0.01186884199492999
2026-03-18,20,MODERATE,26.0,0.053381740715418236
2026-03-19,20,MODERATE,23.0,0.09820319834144886
2026-03-20,20,EXTREME_FEAR,11.0,0.07312158239483191
2026-03-23,20,EXTREME_FEAR,8.0,0.07388436257918185
2026-03-24,20,EXTREME_FEAR,11.0,0.10344330648422106
2026-03-25,20,EXTREME_FEAR,14.0,0.09311608586572762
2026-03-26,20,EXTREME_FEAR,10.0,0.11861914927244221
2026-03-27,20,EXTREME_FEAR,13.0,0.15378694785789793
2026-03-30,20,EXTREME_FEAR,8.0,0.13526014304879075
2026-03-31,20,EXTREME_FEAR,11.0,0.10485047384447066
2026-04-01,20,EXTREME_FEAR,8.0,0.11406730497362583
2026-04-02,20,EXTREME_FEAR,12.0,0.15597296409653727
2026-04-06,20,EXTREME_FEAR,13.0,0.147800183804216
2026-04-07,20,EXTREME_FEAR,11.0,0.11770597752208856
2026-04-08,20,EXTREME_FEAR,17.0,0.13529761217226444
2026-04-09,20,EXTREME_FEAR,14.0,0.10871522983344839
2026-04-10,20,EXTREME_FEAR,16.0,0.09418611327294002
2026-04-13,20,EXTREME_FEAR,12.0,0.0928073548565167
2026-04-14,20,MODERATE,21.0,0.08146127780984624
2026-04-15,20,MODERATE,23.0,0.058063754894881026
2026-04-16,20,MODERATE,23.0,0.07556717410663216
2026-04-17,20,MODERATE,21.0,0.024827102391261846
2026-04-20,20,MODERATE,29.0,0.01415546540088064
2026-04-21,20,MODERATE,33.0,0.005200837899223654
2026-04-22,20,MODERATE,32.0,-0.009576379690504844
2026-04-23,20,MODERATE,46.0,-0.009367760337499753
2026-04-24,20,MODERATE,39.0,-0.025724245639420662
2026-04-27,20,MODERATE,47.0,-0.020117747393193053
2026-04-28,20,MODERATE,33.0,-0.026624403626564597
2026-04-29,20,MODERATE,26.0,-0.03000074724671098
2026-04-30,20,MODERATE,29.0,-0.039180033944655523
2026-05-01,20,MODERATE,26.0,-0.09182745300155926
2026-05-04,20,MODERATE,40.0,-0.17961337794404297
2026-05-05,20,MODERATE,50.0,-0.23444064404075715
2026-05-06,20,MODERATE,46.0,-0.2439355732474684
2026-05-07,20,MODERATE,47.0,-0.2725462075217786
2026-05-08,20,MODERATE,38.0,-0.2397868565288448
2026-05-11,20,MODERATE,48.0,-0.28202794021430844
2026-05-12,20,MODERATE,49.0,-0.269765278594047
2026-05-13,20,MODERATE,42.0,-0.22094859183874638
2026-05-14,20,MODERATE,34.0,-0.2433616933862428
2026-05-15,20,MODERATE,43.0,-0.1762473818953707
2026-05-18,20,MODERATE,28.0,-0.15962461268753647
2026-05-19,20,MODERATE,25.0,-0.17516518421868854
2026-05-20,20,MODERATE,27.0,-0.2082428454618468
2026-05-21,20,MODERATE,29.0,-0.19264880106040772
2026-05-22,20,MODERATE,28.0,-0.18612564931805764
2026-05-26,20,MODERATE,34.0,-0.217643667627071
2026-05-27,20,MODERATE,25.0,-0.21901739501943163
2026-05-28,20,MODERATE,22.0,-0.2031642724089595
2026-05-29,20,MODERATE,23.0,-0.19890130358547942
2026-06-01,20,MODERATE,29.0,-0.1971412247088733
2026-06-02,20,MODERATE,23.0,-0.10585257729180153
2026-06-03,20,EXTREME_FEAR,11.0,-0.04030941091321938
2026-06-04,20,EXTREME_FEAR,12.0,0.00302733514600817
2026-06-05,20,EXTREME_FEAR,12.0,0.03823884596304339
2026-06-08,20,EXTREME_FEAR,8.0,-0.01329142544225892
2026-06-09,20,EXTREME_FEAR,10.0,0.024823531811699606
2026-06-10,20,EXTREME_FEAR,9.0,0.04265541842026166
2026-06-11,20,EXTREME_FEAR,12.0,-0.02101717657779112
2026-06-12,20,EXTREME_FEAR,12.0,0.02199188431514454
2026-06-15,20,EXTREME_FEAR,20.0,-0.02407906300355056
2026-06-16,20,MODERATE,23.0,-0.028000290777011383
2026-06-17,20,MODERATE,22.0,-0.008089084681453418
2026-06-18,20,EXTREME_FEAR,15.0,0.0364298214607548
2026-06-22,20,EXTREME_FEAR,20.0,0.03914456120770504
2026-06-23,20,MODERATE,23.0,0.05332954018910785
2026-06-24,20,EXTREME_FEAR,17.0,0.0642823843987359
2026-06-25,20,EXTREME_FEAR,12.0,0.07072586886097776
2026-06-26,20,EXTREME_FEAR,13.0,0.05995700363562695
2026-06-29,20,EXTREME_FEAR,12.0,0.0602228901078139
2026-06-30,20,EXTREME_FEAR,15.0,0.0874147858743255
2026-07-01,20,EXTREME_FEAR,11.0,0.07574510292446868
2026-07-02,20,EXTREME_FEAR,19.0,0.02137580180744081
2026-07-06,20,MODERATE,24.0,-0.008381255872410343
2026-07-07,20,MODERATE,27.0,0.011912801329250433
2026-07-08,20,EXTREME_FEAR,20.0,0.03689550820940157
2026-07-09,20,MODERATE,22.0,0.016774355088536197
2026-07-10,20,MODERATE,23.0,0.0116746749607477
2026-07-13,20,MODERATE,28.0,0.026501253260279967
2026-07-14,20,MODERATE,22.0,-0.02185536004279487
2026-07-15,20,MODERATE,25.0,-0.020450205139556976
2026-07-16,20,MODERATE,25.0,-0.006087053190446001
2026-07-17,20,MODERATE,27.0,-0.014563674776233881
2026-07-20,20,MODERATE,29.0,-0.01115772610945509
2026-07-21,20,MODERATE,25.0,-0.027815986100368617
2026-07-22,20,MODERATE,33.0,0.04677606988120164
2026-07-23,20,MODERATE,31.0,0.115831622223874
2026-07-24,20,MODERATE,28.0,0.20057599363326495
2026-07-27,20,MODERATE,30.0,0.21442283001036944
2026-07-28,20,MODERATE,29.0,0.20705489735068117
2026-07-29,20,MODERATE,29.0,0.2123477271274854
2026-07-30,20,MODERATE,28.0,0.21508840890793413
2026-07-31,20,MODERATE,25.0,0.21435673862347882
2026-08-03,20,MODERATE,28.0,0.21329401564005468
2026-08-04,20,MODERATE,25.0,0.18927664513579878
2026-08-05,20,MODERATE,27.0,0.1795244103285638
2026-08-06,20,MODERATE,25.0,0.23482814200080604
2026-08-07,20,MODERATE,29.0,0.20537545443531613
2026-08-10,20,MODERATE,30.0,0.20483086246522753
2026-08-11,20,MODERATE,29.0,0.2081740257588225
2026-08-12,20,MODERATE,27.0,0.1886786219620904
2026-08-13,20,MODERATE,29.0,0.1965618631376409
2026-08-14,20,MODERATE,29.0,0.21605403686942726
2026-08-17,20,MODERATE,31.0,0.15885953786763896
2026-08-18,20,MODERATE,41.0,0.1632462594074502
2026-08-19,20,MODERATE,46.0,0.09807521323224222
2018-02-02,60,EXTREME_FEAR,15.0,0.03212127113938398
2018-02-05,60,EXTREME_FEAR,11.0,0.28360057281547113
2018-02-06,60,EXTREME_FEAR,8.0,0.22842853987990652
2018-02-07,60,MODERATE,36.0,0.2412572756003272
2018-02-08,60,MODERATE,30.0,0.12573316247128827
2018-02-09,60,MODERATE,44.0,0.05541651038463066
2018-02-12,60,MODERATE,42.0,0.04368597721394184
2018-02-13,60,MODERATE,35.0,0.050529345325040054
2018-02-14,60,MODERATE,55.0,-0.11756750220917683
2018-02-15,60,MODERATE,71.0,-0.15383714815260102
2018-02-16,60,MODERATE,67.0,-0.18441919598706613
2018-02-20,60,MODERATE,74.0,-0.3094237821528599
2018-02-21,60,MODERATE,54.0,-0.2781836196105916
2018-02-22,60,MODERATE,44.0,-0.1927542319830628
2018-02-23,60,MODERATE,39.0,-0.2017607513249402
2018-02-26,60,MODERATE,37.0,-0.2539483397804319
2018-02-27,60,MODERATE,44.0,-0.35005060532413135
2018-02-28,60,MODERATE,41.0,-0.3151228519937775
2018-03-01,60,MODERATE,38.0,-0.3811792496272838
2018-03-02,60,MODERATE,47.0,-0.3944775287699902
2018-03-05,60,MODERATE,55.0,-0.4463400080552825
2018-03-06,60,MODERATE,59.0,-0.3635579507324508
2018-03-07,60,MODERATE,37.0,-0.2787216864656044
2018-03-08,60,MODERATE,39.0,-0.22334814862093794
2018-03-09,60,MODERATE,37.0,-0.20146339945597286
2018-03-12,60,MODERATE,41.0,-0.18453409228850387
2018-03-13,60,MODERATE,41.0,-0.18025311747170447
2018-03-14,60,MODERATE,40.0,-0.08118966181694745
2018-03-15,60,MODERATE,32.0,-0.18383536996926064
2018-03-16,60,MODERATE,33.0,-0.2364719853473104
2018-03-19,60,MODERATE,29.0,-0.30688081680516316
2018-03-20,60,MODERATE,37.0,-0.2891419330479731
2018-03-21,60,MODERATE,36.0,-0.3242360172187989
2018-03-22,60,MODERATE,36.0,-0.259299008086129
2018-03-23,60,MODERATE,28.0,-0.2712665608923283
2018-03-26,60,MODERATE,31.0,-0.19181179270350807
2018-03-27,60,MODERATE,24.0,-0.1518141452087431
2018-03-28,60,MODERATE,24.0,-0.26812387935712456
2018-03-29,60,EXTREME_FEAR,18.0,-0.13685549763400603
2018-04-02,60,EXTREME_FEAR,11.0,-0.1505599446613622
2018-04-03,60,MODERATE,22.0,-0.19142307130453212
2018-04-04,60,MODERATE,22.0,-0.14927383442415093
2018-04-05,60,EXTREME_FEAR,17.0,-0.09111146135134501
2018-04-06,60,EXTREME_FEAR,19.0,-0.0033417107339860364
2018-04-09,60,MODERATE,21.0,-0.03626477663094352
2018-04-10,60,EXTREME_FEAR,18.0,-0.029038864260119368
2018-04-11,60,EXTREME_FEAR,20.0,-0.043229677562904134
2018-04-12,60,EXTREME_FEAR,18.0,-0.1571815381658747
2018-04-13,60,MODERATE,23.0,-0.22105886322903692
2018-04-17,60,MODERATE,26.0,-0.23794194894739845
2018-04-18,60,MODERATE,24.0,-0.26899558701450355
2018-04-19,60,MODERATE,25.0,-0.20725015059781965
2018-04-20,60,MODERATE,26.0,-0.18919377064810017
2018-04-23,60,MODERATE,28.0,-0.19199141522737678
2018-04-24,60,MODERATE,29.0,-0.26139357592724466
2018-04-25,60,MODERATE,64.0,-0.18467396945212267
2018-04-26,60,MODERATE,47.0,-0.185362095472588
2018-04-27,60,MODERATE,55.0,-0.06466786056266481
2018-04-30,60,MODERATE,59.0,-0.1217393070151175
2018-05-01,60,MODERATE,56.0,-0.13699055897749948
2018-05-02,60,MODERATE,52.0,-0.1232422987809582
2018-05-03,60,MODERATE,55.0,-0.1748865529165165
2018-05-04,60,MODERATE,56.0,-0.22059132446495108
2018-05-07,60,MODERATE,56.0,-0.20641371801556926
2018-05-08,60,MODERATE,62.0,-0.19916465870805605
2018-05-09,60,MODERATE,53.0,-0.22660168422955362
2018-05-10,60,MODERATE,63.0,-0.26309437691780335
2018-05-11,60,MODERATE,41.0,-0.22315422340750538
2018-05-14,60,MODERATE,40.0,-0.323781241543352
2018-05-15,60,MODERATE,40.0,-0.25904219433359327
2018-05-16,60,MODERATE,32.0,-0.30243398832170976
2018-05-17,60,MODERATE,31.0,-0.2509987426215828
2018-05-18,60,MODERATE,37.0,-0.2858282255897808
2018-05-21,60,MODERATE,41.0,-0.2885887926017511
2018-05-22,60,MODERATE,30.0,-0.23860323558736904
2018-05-23,60,MODERATE,26.0,-0.13845229793430636
2018-05-24,60,MODERATE,27.0,-0.1845783964481924
2018-05-25,60,MODERATE,25.0,-0.14218011349950005
2018-05-29,60,EXTREME_FEAR,16.0,-0.15858935411145533
2018-05-30,60,MODERATE,38.0,-0.12520672969176228
2018-05-31,60,MODERATE,25.0,-0.10904317818046294
2018-06-01,60,MODERATE,24.0,-0.09112163403155799
2018-06-04,60,MODERATE,41.0,-0.057259850889816805
2018-06-05,60,MODERATE,26.0,-0.07995576386785513
2018-06-06,60,MODERATE,42.0,-0.0924304712792744
2018-06-07,60,MODERATE,38.0,-0.08712601257929961
